"","West Virginia CF Root","WV","0","1",""
"3","Use specific mechanics of grammar in written composition (eg, substitute pronouns for nouns; use pronoun agreements; adjectives; adverbs)","RLA.3.2.11","3.RLA.S.2","4","WV Reading Language Arts"
"3","Write correctly formed sentences avoiding run-on sentences","RLA.3.2.12","3.RLA.S.2","4","WV Reading Language Arts"
"3",""Listening, Speaking and Viewing "","3.RLA.S.3","3","3","WV Reading Language Arts"
"3","Listen and respond to familiar stories and poems (eg, summarize and paraphrase to confirm comprehension; recount personal experiences; imagine beyond the literary form)","RLA.3.3.1","3.RLA.S.3","4","WV Reading Language Arts"
"3","Define different messages conveyed through visual media (eg, main ideas and supporting details; facts and opinions; main characters; setting; sequence of events)","RLA.3.3.2","3.RLA.S.3","4","WV Reading Language Arts"
"4","Reading","4.RLA.S.1","4","3","WV Reading Language Arts"
"4","Identify level appropriate vocabulary (eg, multiple meaning words; synonyms; antonyms; homonyms; content area vocabulary; context clues)","RLA.4.1.1","4.RLA.S.1","4","WV Reading Language Arts"
"4","Apply structural analysis and context clues to decode and encode words","RLA.4.1.2","4.RLA.S.1","4","WV Reading Language Arts"
"4","Recognize the defining characteristics of a variety of literary forms and genres  (eg, fairy tales; folk-tales; fiction; nonfiction; myths; poems; fables; fantasies; biographies; autobiographies; chapter books)","RLA.4.1.3","4.RLA.S.1","4","WV Reading Language Arts"
"4","Use comprehension skills to understand literary works (eg, summarize; story elements; skim and scan; define expository text; compare/contrast; imagery; paraphrase; compose personal response; infer; fact and opinion; sequence)","RLA.4.1.4","4.RLA.S.1","4","WV Reading Language Arts"
"4","Recognize the ways in which language is used in literary texts (eg, simile; metaphor; idioms; analogies; and puns)","RLA.4.1.5","4.RLA.S.1","4","WV Reading Language Arts"
"4","Use graphic organizers and visualization techniques to interpret information (eg, charts; graphs; diagrams; non-verbal symbols)","RLA.4.1.6","4.RLA.S.1","4","WV Reading Language Arts"
"4","Use meaning clues to aid comprehension and make predictions about content across the curriculum (eg, pictures; picture captions; titles; headings; story structure; story topic; action - events - character behaviors)","RLA.4.1.7","4.RLA.S.1","4","WV Reading Language Arts"
"4","Read with accuracy and comprehension instructional level texts designed for the fourth grade and use self-correction strategies (eg, search for cues; identify miscues; reread)","RLA.4.1.8","4.RLA.S.1","4","WV Reading Language Arts"
"4","Read orally with fluent expression and silently literary texts across the curriculum ","RLA.4.1.9","4.RLA.S.1","4","WV Reading Language Arts"
"4","Determine a purpose for reading across the curriculum","RLA.4.1.10","4.RLA.S.1","4","WV Reading Language Arts"
"4","Summarize the author’s purpose (eg, to persuade; to inform; to determine a specific viewpoint)","RLA.4.1.11","4.RLA.S.1","4","WV Reading Language Arts"
"4","Compare self to text in making connections between characters or simple events in a literary work with people and events in one’s own and other cultures","RLA.4.1.12","4.RLA.S.1","4","WV Reading Language Arts"
"4","Increase amount of independent reading","RLA.4.1.13","4.RLA.S.1","4","WV Reading Language Arts"
"4","Writing","4.RLA.S.2","4","3","WV Reading Language Arts"
"4","Use conventions of print (eg, legibility; uniformity in all written work)","RLA.4.2.1","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use the five step writing process (eg, focused composition; coherent and logical progression of ideas; correct page format - title - paragraphs - margins - indentations)","RLA.4.2.2","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use proper paragraph form in written composition (eg, indent the first word of a paragraph; use topic sentence; recognize a paragraph as a group of sentences about one main idea; use an introductory and concluding paragraph; write at least two related paragraphs)","RLA.4.2.3","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use strategies to gather and record information for research topics (eg, notes- maps - charts - graphs - tables; summarize - paraphrase - describe in narrative form; gather direct quotes)","RLA.4.2.4","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use reference skills to identify words (eg, alphabetical order, guide words, pronunciation, glossary)","RLA.4.2.5","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use strategies to compile information into written reports or summaries (eg, incorporate notes into a finished product; include simple facts - details - explanations - examples; draw conclusions from relationships and patterns that emerge from data of different sources; use appropriate visual aids and media)","RLA.4.2.6","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use conventions of spelling in written composition (eg, spell high frequency words; spell commonly misspelled words from appropriate grade level list; use dictionary and other resources to spell words; use syllable constructions to spell words; use vowel combinations for correct spelling; use contractions - compound words - roots - suffixes - prefixes in spelling)","RLA.4.2.7","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use conventions of capitalization in written composition (eg, titles of people; proper nouns such as towns - cities - counties - countries - names of streets - holidays; first word of a direct quote; heading - salutation - closing of a letter)","RLA.4.2.8","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use conventions of punctuation in written composition (eg, use colons in business letter salutations; use quotation marks in the title of poems - songs - chapters; underline book titles)","RLA.4.2.9","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use a variety of sentence structure correctly in writing (eg, simple - compound - complex sentences; avoid sentence run-ons and fragments) ","RLA.4.2.10","4.RLA.S.2","4","WV Reading Language Arts"
"4","Use the mechanics of grammar in written composition (eg, avoid double negatives; correct verb tenses; use conjunctions - interjections - prepositions; correct subject verb agreement with regular and irregular verbs)","RLA.4.2.11","4.RLA.S.2","4","WV Reading Language Arts"
"4",""Listening, Speaking and Viewing "","4.RLA.S.3","4","3","WV Reading Language Arts"
"4","Listen and respond to different literary forms (eg, summarize and paraphrase to confirm understanding; recount personal experiences; listen to information and exhibit comprehension; provide reasons in support of opinions; respond to others’ ideas)","RLA.4.3.1","4.RLA.S.3","4","WV Reading Language Arts"
"4","Define a variety of messages conveyed through visual media (eg, provide information by observing main concept - details - themes or lessons - viewpoints; recognize intended audience)","RLA.4.3.2","4.RLA.S.3","4","WV Reading Language Arts"
"5","Reading","5.RLA.S.1","5","3","WV Reading Language Arts"
"5","Identify defining characteristics, build background knowledge and develop reading skills to understand a variety of literary passages and texts by west virginia, national and international authors (eg, fiction; nonfiction; myth; poems; fantasies; biographies; autobiographies; science fiction; tall tales; supernatural tales)","RLA.5.1.1","5.RLA.S.1","4","WV Reading Language Arts"
"5","Increase amount of independent reading","RLA.5.1.2","5.RLA.S.1","4","WV Reading Language Arts"
"5","Determine main idea and locate supporting details in a literary passage and across the curriculum","RLA.5.1.3","5.RLA.S.1","4","WV Reading Language Arts"
"5","Analyze text to determine time and sequence","RLA.5.1.4","5.RLA.S.1","4","WV Reading Language Arts"
"5","Use comprehension skills (eg, draw conclusions; predict; use context clues; summarize)","RLA.5.1.5","5.RLA.S.1","4","WV Reading Language Arts"
"5","Determine the elements of literature (eg, characterization; conflict; plot) to construct meaning and recognize author’s and/or reader’s purpose","RLA.5.1.6","5.RLA.S.1","4","WV Reading Language Arts"
"5","Identify figurative language in text (eg, hyperbole; alliteration)","RLA.5.1.7","5.RLA.S.1","4","WV Reading Language Arts"
"5","Make text connections to self, to other text and to the world","RLA.5.1.8","5.RLA.S.1","4","WV Reading Language Arts"
"5","Identify literary techniques used to interpret literature (eg, compare/contrast; cause/effect)","RLA.5.1.9","5.RLA.S.1","4","WV Reading Language Arts"
"5","Read types of poetry that use inversion, rhyme and rhythm (eg, diamante; shape; haiku; limerick; name poems; bio poems; cinquain; and quatrain)","RLA.5.1.10","5.RLA.S.1","4","WV Reading Language Arts"
"5","Use resource materials (eg, dictionary; glossary) to determine the meaning of unknown words or  multiple meaning words","RLA.5.1.11","5.RLA.S.1","4","WV Reading Language Arts"
"5","Use denotation to understand meaning","RLA.5.1.12","5.RLA.S.1","4","WV Reading Language Arts"
"5","Use root words, prefixes and suffixes to spell words, change word meanings and generate new words appropriate to grade level","RLA.5.1.13","5.RLA.S.1","4","WV Reading Language Arts"
"5","Spell correctly commonly misspelled and easily confused words from appropriate grade level list","RLA.5.1.14","5.RLA.S.1","4","WV Reading Language Arts"
"5","Writing","5.RLA.S.2","5","3","WV Reading Language Arts"
"5","Use pre-writing and drafting strategies to generate topics and plan approaches to writing tasks","RLA.5.2.1","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use the writing process to develop a composition that contains specific, relevant details","RLA.5.2.2","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use editing strategies to correct errors in organization, content, usage, capitalization, punctuation and spelling","RLA.5.2.3","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use strategies to write for a specific purpose (eg, creative; narrative; informative; persuasive)","RLA.5.2.4","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use strategies to address specific types of writing (eg, journal; friendly letter; business letter)","RLA.5.2.5","5.RLA.S.2","4","WV Reading Language Arts"
"5","Develop a 3-5 paragraph composition with an introductory paragraph, supporting details paragraph(s) and concluding paragraph","RLA.5.2.6","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use a variety of sentence types (eg, simple; compound; declarative; exclamatory; imperative; interrogative) avoiding run-on sentences and sentence fragments","RLA.5.2.7","5.RLA.S.2","4","WV Reading Language Arts"
"5","Apply capitalization rules (eg, abbreviations; titles of people; initials)","RLA.5.2.8","5.RLA.S.2","4","WV Reading Language Arts"
"5","Apply punctuation rules (eg, commas; apostrophes; colons; semicolons; quotation marks)","RLA.5.2.9","5.RLA.S.2","4","WV Reading Language Arts"
"5","Write and punctuate simple and compound sentences using conjunctions, interjections and prepositions correctly","RLA.5.2.10","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify correct pronoun case and pronoun/antecedent agreement","RLA.5.2.11","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify action, helping and linking verbs while using correct verb tense and subject/verb agreement","RLA.5.2.12","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify adjectives and adverbs in their comparative and superlative forms","RLA.5.2.13","5.RLA.S.2","4","WV Reading Language Arts"
"5","Organize information by correctly combining subjects, predicates, modifiers and phrases in sentences","RLA.5.2.14","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify the parts of a book, know their purposes and locate information (eg, table of contents; index; glossary)","RLA.5.2.15","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify and use traditional reference sources for different types of information (eg, dictionary; thesaurus; newspaper; telephone directory; recipes; menus; schedules; advertisements; order forms)","RLA.5.2.16","5.RLA.S.2","4","WV Reading Language Arts"
"5","Use card catalog, either hard copy or computer database, to locate sources for research/report topics by title, author and/or subject","RLA.5.2.17","5.RLA.S.2","4","WV Reading Language Arts"
"5","Identify and interpret graphic aids (eg, maps; charts; graphs; tables; timelines)","RLA.5.2.18","5.RLA.S.2","4","WV Reading Language Arts"
"5",""Listening, Speaking and Viewing "","5.RLA.S.3","5","3","WV Reading Language Arts"
"5","Recognize and exhibit oral communication skills (eg, rate, audience etiquette)","RLA.5.3.1","5.RLA.S.3","4","WV Reading Language Arts"
"5","Identify and correct usage errors in oral communication (eg, word choice; grammar - i have seen, not i have saw)","RLA.5.3.2","5.RLA.S.3","4","WV Reading Language Arts"
"5","Deliver recitations","RLA.5.3.3","5.RLA.S.3","4","WV Reading Language Arts"
"5","Relate personal experiences to oral/visual information","RLA.5.3.4","5.RLA.S.3","4","WV Reading Language Arts"
"5","Listen to understand a topic (eg, of a guest speaker; informational video; televised interview; radio news program)","RLA.5.3.5","5.RLA.S.3","4","WV Reading Language Arts"
"5","Contribute to group discussions by exhibiting active listening skills","RLA.5.3.6","5.RLA.S.3","4","WV Reading Language Arts"
"6","Reading","6.RLA.S.1","6","3","WV Reading Language Arts"
"6","Know the defining characteristics, build background knowledge and use reading skills to understand a variety of west virginia, national and international authors (eg, fiction; nonfiction; myths; poems; fantasies; biographies; autobiographies; science fiction; tall tales; supernatural tales)","RLA.6.1.1","6.RLA.S.1","4","WV Reading Language Arts"
"6","Increase amount of independent reading","RLA.6.1.2","6.RLA.S.1","4","WV Reading Language Arts"
"6","Determine theme and locate supporting details in a literary passage and across the curriculum","RLA.6.1.3","6.RLA.S.1","4","WV Reading Language Arts"
"6","Analyze text to determine transitional words/language","RLA.6.1.4","6.RLA.S.1","4","WV Reading Language Arts"
"6","Use comprehension skills (eg, draw conclusions; interpret meaning)","RLA.6.1.5","6.RLA.S.1","4","WV Reading Language Arts"
"6","Determine the elements of literature (eg, external conflict; mood) to construct meaning and recognize author’s and/or reader’s purpose","RLA.6.1.6","6.RLA.S.1","4","WV Reading Language Arts"
"6","Identify figurative language in text (eg, simile; metaphor; personification)","RLA.6.1.7","6.RLA.S.1","4","WV Reading Language Arts"
"6","Explain text connections to self, to other text and to the world for understanding a literary passage","RLA.6.1.8","6.RLA.S.1","4","WV Reading Language Arts"
"6","Identify and classify types of poetry that use inversion, rhyme and rhythm (eg, diamante; shape; haiku; limerick; name poems; bio poems; cinquain; and quantrain)","RLA.6.1.9","6.RLA.S.1","4","WV Reading Language Arts"
"6","Use resource materials (eg, dictionary; glossary; thesaurus) to determine the meaning of unknown words or multiple meaning words","RLA.6.1.10","6.RLA.S.1","4","WV Reading Language Arts"
"6","Use connotation and denotation to understand meaning","RLA.6.1.11","6.RLA.S.1","4","WV Reading Language Arts"
"6","Use root words, prefixes and suffixes to spell words, change word meanings and generate new words appropriate to grade level","RLA.6.1.12","6.RLA.S.1","4","WV Reading Language Arts"
"6","Spell correctly commonly misspelled words, easily confused words and words with irregular endings across the curriculum","RLA.6.1.13","6.RLA.S.1","4","WV Reading Language Arts"
"6","Writing","6.RLA.S.2","6","3","WV Reading Language Arts"
"6","Use pre-writing and drafting strategies (eg, drawing; clustering; brainstorming; discussion) to generate topics and plan approaches to writing tasks","RLA.6.2.1","6.RLA.S.2","4","WV Reading Language Arts"
"6","From a prompt, use the writing process to develop a composition that contains specific, relevant details and transitions","RLA.6.2.2","6.RLA.S.2","4","WV Reading Language Arts"
"6","Use writing strategies to address specific writing purposes (eg, creative; journalistic; essay; narrative; informative; persuasive) and address various audiences (eg, peers; teachers; employers)","RLA.6.2.3","6.RLA.S.2","4","WV Reading Language Arts"
"6","Edit own writing as well as the writing of others to correct errors in organization, content, usage, mechanics and spelling","RLA.6.2.4","6.RLA.S.2","4","WV Reading Language Arts"
"6","Demonstrate mastery of a 3-5 paragraph composition","RLA.6.2.5","6.RLA.S.2","4","WV Reading Language Arts"
"6","Apply capitalization rules (eg, proper adjectives; names of written works; family relationships; nationalities; religions/religious terms)","RLA.6.2.6","6.RLA.S.2","4","WV Reading Language Arts"
"6","Apply punctuation rules (eg, commas; apostrophes in contractions and possessives both singular and plural; colons; semicolons; quotation marks; hyphens)","RLA.6.2.7","6.RLA.S.2","4","WV Reading Language Arts"
"6","Write and punctuate simple and compound sentences with conjunctions, interjections and prepositions","RLA.6.2.8","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify and use correct pronoun case","RLA.6.2.9","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify action, helping and linking verbs while correctly using verb tense and subject/verb agreement in simple and compound sentences","RLA.6.2.10","6.RLA.S.2","4","WV Reading Language Arts"
"6","Use adjectives and adverbs in comparative and superlative forms","RLA.6.2.11","6.RLA.S.2","4","WV Reading Language Arts"
"6","Compose sentences that contain compound subjects and compound verbs","RLA.6.2.12","6.RLA.S.2","4","WV Reading Language Arts"
"6","Organize information by combining predicates, modifiers, phrases and/or clauses and sentences","RLA.6.2.13","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify and correct run-on sentences, sentence fragments and redundant words/sentences","RLA.6.2.14","6.RLA.S.2","4","WV Reading Language Arts"
"6","Use the parts of a book, know their purposes and locate information (eg, table of contents; index; glossary)","RLA.6.2.15","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify and use traditional reference sources for different types of information (eg, dictionary; thesaurus; atlas; almanac, encyclopedia; newspaper; telephone directory; recipes; menus; schedules; advertisements; order forms; audiovisual resources)","RLA.6.2.16","6.RLA.S.2","4","WV Reading Language Arts"
"6","Begin to demonstrate the ability to identify the source, location, media type, relevancy and content validity of available resource information","RLA.6.2.17","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify title, author, subject, call number, publisher and copyright of resources using the card catalog, either hard copy or computer database","RLA.6.2.18","6.RLA.S.2","4","WV Reading Language Arts"
"6","Use traditional organizers to create, read, interpret and organize information in the form of tables, graphs, diagrams and charts","RLA.6.2.19","6.RLA.S.2","4","WV Reading Language Arts"
"6","Organize information into an outline by being able to categorize information into topic, subtopic and detail","RLA.6.2.20","6.RLA.S.2","4","WV Reading Language Arts"
"6","Identify and use correct note taking skills","RLA.6.2.21","6.RLA.S.2","4","WV Reading Language Arts"
"6",""Listening, Speaking and Viewing "","6.RLA.S.3","6","3","WV Reading Language Arts"
"6","Recognize and exhibit oral communication skills (eg, volume; rate; audience etiquette)","RLA.6.3.1","6.RLA.S.3","4","WV Reading Language Arts"
"6","Retell simple and detailed stories sequentially","RLA.6.3.2","6.RLA.S.3","4","WV Reading Language Arts"
"6","Listen in order to comprehend topic and purpose (eg, of a guest speaker; informational video; televised interview; radio news program)","RLA.6.3.3","6.RLA.S.3","4","WV Reading Language Arts"
"6","Reach consensus in group discussions or settings","RLA.6.3.4","6.RLA.S.3","4","WV Reading Language Arts"
"7","Reading","7.RLA.S.1","7","3","WV Reading Language Arts"
"7","Classify the defining characteristics, build background knowledge and apply reading skills to understand a variety of literary passages and texts by west virginia, national and international authors (eg, fiction; nonfiction; myths; poems; fantasies; biographies; autobiographies; science fiction; tall tales; supernatural tales)","RLA.7.1.1","7.RLA.S.1","4","WV Reading Language Arts"
"7","Increase amount of independent reading","RLA.7.1.2","7.RLA.S.1","4","WV Reading Language Arts"
"7","Relate common themes across a variety of literature","RLA.7.1.3","7.RLA.S.1","4","WV Reading Language Arts"
"7","Use comprehension strategies (eg, generalize; evaluate; infer; paraphrase)","RLA.7.1.4","7.RLA.S.1","4","WV Reading Language Arts"
"7","Determine the elements of literature (eg, internal conflict; point of view) to construct meaning and recognize author’s and/or reader’s purpose","RLA.7.1.5","7.RLA.S.1","4","WV Reading Language Arts"
"7","Identify figurative language in text (eg, jargon; idioms)","RLA.7.1.6","7.RLA.S.1","4","WV Reading Language Arts"
"7","Make text connections to self, to other text and to the real world","RLA.7.1.7","7.RLA.S.1","4","WV Reading Language Arts"
"7","Identify literary techniques used to interpret literature (eg, flashback; stereotype; foreshadowing; propaganda)","RLA.7.1.8","7.RLA.S.1","4","WV Reading Language Arts"
"7","Read types of poetry and the use of inversion, rhyme and rhythm in narrative poems, ballads and lyrics","RLA.7.1.9","7.RLA.S.1","4","WV Reading Language Arts"
"7","Recognize and understand clipped or shortened words and their meaning (eg, bio for biography; auto for automobile)","RLA.7.1.10","7.RLA.S.1","4","WV Reading Language Arts"
"7","Compare/contrast connotation and denotation to understand and enhance meaning of words, sentences and passages","RLA.7.1.11","7.RLA.S.1","4","WV Reading Language Arts"
"7","Use resource materials (eg, dictionary; glossary; thesaurus) to determine the meaning of unknown words or multiple meaning words","RLA.7.1.12","7.RLA.S.1","4","WV Reading Language Arts"
"7","Use root words, prefixes and suffixes to spell words, change word meanings and generate new words appropriate to grade level","RLA.7.1.13","7.RLA.S.1","4","WV Reading Language Arts"
"7","Writing","7.RLA.S.2","7","3","WV Reading Language Arts"
"7","From a prompt, use the writing process to develop a focused composition that contains specific, relevant details and transition","RLA.7.2.1","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use editing and revision techniques to vary sentence length, change sentence order, use vivid and concise words and eliminate organizational errors","RLA.7.2.2","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use the writing process to compose various types of writing (eg, creative; informative; expository; persuasive; articles; essays; journals; letters; poetry; research/reports)","RLA.7.2.3","7.RLA.S.2","4","WV Reading Language Arts"
"7","Apply capitalization rules (eg, languages; school subjects; regions of the us; dialogue; lines of poetry)","RLA.7.2.4","7.RLA.S.2","4","WV Reading Language Arts"
"7","Apply punctuation rules (eg, commas; apostrophes in possessives and contractions; colons; semicolons; hyphens; dashes; parentheses)","RLA.7.2.5","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use pronouns, pronoun cases and antecedents in correct form","RLA.7.2.6","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use and apply correct forms of adjectives and adverbs and/or complex sentence","RLA.7.2.7","7.RLA.S.2","4","WV Reading Language Arts"
"7","Recognize and avoid use of double negatives","RLA.7.2.8","7.RLA.S.2","4","WV Reading Language Arts"
"7","Compose and punctuate simple, compound and complex sentences with and without conjunctions","RLA.7.2.9","7.RLA.S.2","4","WV Reading Language Arts"
"7","Organize information by combining subjects, predicates, modifiers and appositives in a sentence","RLA.7.2.10","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use correct verb tense and subject verb agreement (eg, irregular verbs; compound subjects; indefinite pronouns; intervening phrases)","RLA.7.2.11","7.RLA.S.2","4","WV Reading Language Arts"
"7","Edit to eliminate run-on sentences, sentence fragments, redundant words/sentences and misplaced modifiers","RLA.7.2.12","7.RLA.S.2","4","WV Reading Language Arts"
"7","Use title page, copyright page, table of contents, appendix, bibliography, glossary and index to locate specified information","RLA.7.2.13","7.RLA.S.2","4","WV Reading Language Arts"
"7","Identify and use traditional reference sources for different types of information (eg, reader’s guide; books in print; newspapers; schedules; advertisements; audiovisual resources)","RLA.7.2.14","7.RLA.S.2","4","WV Reading Language Arts"
"7","Recognize copyright laws/issues, ethical acquisition and use of digital information in citing sources for research/report","RLA.7.2.15","7.RLA.S.2","4","WV Reading Language Arts"
"7","Identify the source, location, media type, relevancy and content validity of available information","RLA.7.2.16","7.RLA.S.2","4","WV Reading Language Arts"
"7","Demonstrate the ability to use the card catalog in hard copy or database to identify title, author, subject, call number, publisher and copyright resources","RLA.7.2.17","7.RLA.S.2","4","WV Reading Language Arts"
"7","Develop an outline using prepared notes to write a paragraph","RLA.7.2.18","7.RLA.S.2","4","WV Reading Language Arts"
"7",""Listening, Speaking and Viewing "","7.RLA.S.3","7","3","WV Reading Language Arts"
"7","Recognize and exhibit oral communication skills (eg, tone; volume; rate; audience etiquette)","RLA.7.3.1","7.RLA.S.3","4","WV Reading Language Arts"
"7","Perform dramatizations","RLA.7.3.2","7.RLA.S.3","4","WV Reading Language Arts"
"7","Use oral/visual information to foster exploration, questioning and imagining of a topic","RLA.7.3.3","7.RLA.S.3","4","WV Reading Language Arts"
"7","Listen in order to comprehend topic, purpose and perspective in spoken texts (eg, of a guest speaker; informational video; televised interview; radio news program)","RLA.7.3.4","7.RLA.S.3","4","WV Reading Language Arts"
"7","Play a variety of roles in group discussions including active listener and discussion leader","RLA.7.3.5","7.RLA.S.3","4","WV Reading Language Arts"
"7","Distinguish between private and public information in research and reporting","RLA.7.3.6","7.RLA.S.3","4","WV Reading Language Arts"
"8","Reading","8.RLA.S.1","8","3","WV Reading Language Arts"
"8","Analyze the defining characteristics, build background knowledge and apply reading skills to understand a variety of literary passages and texts by west virginia, national and international authors (eg, fiction; nonfiction; myths; poems; fantasies; biographies; autobiographies; science fiction; tall tales; supernatural tales)","RLA.8.1.1","8.RLA.S.1","4","WV Reading Language Arts"
"8","Relate literary theme to global situations","RLA.8.1.2","8.RLA.S.1","4","WV Reading Language Arts"
"8","Use comprehension strategies (eg, make judgments; hypothesize; critique; analyze)","RLA.8.1.3","8.RLA.S.1","4","WV Reading Language Arts"
"8","Determine the elements of literature (eg, internal/external conflict; point of view) to construct meaning and recognize author’s and/or reader’s purpose","RLA.8.1.4","8.RLA.S.1","4","WV Reading Language Arts"
"8","Identify figurative language in text (eg, onomatopoeia; pun)","RLA.8.1.5","8.RLA.S.1","4","WV Reading Language Arts"
"8","Make text connections to self, to other text and to the real world","RLA.8.1.6","8.RLA.S.1","4","WV Reading Language Arts"
"8","Identify literary technique used to interpret literature (eg, irony; satire; persuasive language; analogies)","RLA.8.1.7","8.RLA.S.1","4","WV Reading Language Arts"
"8","Read and identify types of poetry and the use of inversion, rhyme and rhythm (eg, narrative poem; ballad; lyric; epic)","RLA.8.1.8","8.RLA.S.1","4","WV Reading Language Arts"
"8","Recognize and understand acronyms","RLA.8.1.9","8.RLA.S.1","4","WV Reading Language Arts"
"8","Use resource materials (eg, dictionary; glossary; thesaurus) to determine the meaning of unknown words or multiple meaning words","RLA.8.1.10","8.RLA.S.1","4","WV Reading Language Arts"
"8","Use root words, prefixes and suffixes to spell words, change word meanings and generate new words appropriate to grade level","RLA.8.1.11","8.RLA.S.1","4","WV Reading Language Arts"
"8","Writing","8.RLA.S.2","8","3","WV Reading Language Arts"
"8","Increase amount of independent reading","RLA.8.1.12","8.RLA.S.2","4","WV Reading Language Arts"
"8","Use the writing process to demonstrate the ability to compose a variety of written work (eg, creative; informative; expository; persuasive; chronological explanatory; compare/contrast; cause/effect; article; essay; journal; letters; reports; poetry)","RLA.8.2.1","8.RLA.S.2","4","WV Reading Language Arts"
"8","From a prompt, develop a focused composition that contains specific, relevant details, smooth transition and vivid, precise words","RLA.8.2.2","8.RLA.S.2","4","WV Reading Language Arts"
"8","Use revision and editing strategies to correct errors in organization, content, usage, capitalization, punctuation and spelling","RLA.8.2.3","8.RLA.S.2","4","WV Reading Language Arts"
"8","Recognize and write a simple thesis statement","RLA.8.2.4","8.RLA.S.2","4","WV Reading Language Arts"
"8","Apply all capitalization rules in writing","RLA.8.2.5","8.RLA.S.2","4","WV Reading Language Arts"
"8","Apply punctuation rules in writing (eg, appositives; phrases; clauses)","RLA.8.2.6","8.RLA.S.2","4","WV Reading Language Arts"
"8","Compose and punctuate grammatically correct simple, compound and complex sentences","RLA.8.2.7","8.RLA.S.2","4","WV Reading Language Arts"
"8","Identify and correct faulty parallel sentence structure such as phrases and clauses","RLA.8.2.8","8.RLA.S.2","4","WV Reading Language Arts"
"8","Edit and revise to eliminate run-on sentences, sentence fragments, redundant words/sentences and misplaced modifiers","RLA.8.2.9","8.RLA.S.2","4","WV Reading Language Arts"
"8","Conduct research using parts of a book to gather, evaluate and synthesize data from a variety of  sources (eg, print; non-print; people)","RLA.8.2.10","8.RLA.S.2","4","WV Reading Language Arts"
"8","Identify and use traditional reference sources for different types of information","RLA.8.2.11","8.RLA.S.2","4","WV Reading Language Arts"
"8","Independently resolve information conflicts and validate information through assessing, researching and comparing data","RLA.8.2.12","8.RLA.S.2","4","WV Reading Language Arts"
"8","Demonstrate the ability to identify the source, location, media type, relevancy and content validity of available information","RLA.8.2.13","8.RLA.S.2","4","WV Reading Language Arts"
"8","Apply use of card catalog and/or computer databases to identify title, author, subject, call number, publisher and copyright resources to gather information for a presentation","RLA.8.2.14","8.RLA.S.2","4","WV Reading Language Arts"
"8","Use an outline to develop a written and/or oral presentation using graphic representation","RLA.8.2.15","8.RLA.S.2","4","WV Reading Language Arts"
"8",""Listening, Speaking and Viewing "","8.RLA.S.3","8","3","WV Reading Language Arts"
"8","Recognize and exhibit oral communication skills (eg, tone; volume; rate; speaking etiquette; audience etiquette)","RLA.8.3.1","8.RLA.S.3","4","WV Reading Language Arts"
"8","Present an oral report with graphic aids (eg, tables; graphs; diagrams; charts)","RLA.8.3.2","8.RLA.S.3","4","WV Reading Language Arts"
"8","Think critically about oral/visual information presented; relate personal experiences and apply the information to global situations","RLA.8.3.3","8.RLA.S.3","4","WV Reading Language Arts"
"8","Listen in order to analyze and critique information received in spoken texts (eg, of a guest speaker; informational video; televised interview; radio news program)","RLA.8.3.4","8.RLA.S.3","4","WV Reading Language Arts"
"8","Play a variety of roles in group discussions including active listener, discussion leader and/or facilitator","RLA.8.3.5","8.RLA.S.3","4","WV Reading Language Arts"
"8","Properly use private and public information","RLA.8.3.6","8.RLA.S.3","4","WV Reading Language Arts"
"3","History and the Nature of Science ","3.SC.S.1","3","3","WV Science"
"3","Recognize that scientific explanations may lead to new discoveries (eg, new knowledge leads to new questions)","SC.3.1.1","3.SC.S.1","4","WV Science"
"3","Study the lives and discoveries of scientists of different cultures and backgrounds","SC.3.1.2","3.SC.S.1","4","WV Science"
"3","Explore science careers in the community","SC.3.1.3","3.SC.S.1","4","WV Science"
"3","Science as Inquiry ","3.SC.S.2","3","3","WV Science"
